user_id,user_name,email,country,ip_address,timestamp,device_type,session_duration_minutes,page_interactions,request_type,marketing_channel,conversion_rate,product,user_type,request_frequency,previous_visits,conversion_history,purchase_amount_usd,sales_person,returning_customer,sales_target_usd,performance_vs_target,sales_funnel_stage,customer_value_segment,marketing_conversion_target,conversion_vs_target,engagement_score,channel_efficiency,month,role,sales_target,conversion_target,sales_gap,sales_status,conversion_gap,marketing_status
4a832ab5-57c8-40b0-9a73-cd2f4f05495e,pricematthew,lindsey87@example.com,Nigeria,41.71.45.191,2025-04-12 06:55:29.204702,Tablet,4.23,12,POST,Social Media,0.8,Analytics Dashboard,Returning,2,2,2,157.15,Marketing officer,1,300,-142.85,Consideration,Medium,0.55,0.25,22.49,3.38,2025-04,Marketing,300,0.7,142.85,Below Target,-0.10000000000000009,Achieved
8486b704-0211-46ca-b863-af2d5e6ba460,lterry,medinalauren@example.com,South Georgia and the South Sandwich Islands,149.39.7.140,2025-05-04 08:39:17.633504,Mobile,0.31,16,GET,Paid Ads,0.44,Cloud IDE,New,4,3,4,820.18,Marketing officer,0,500,320.17999999999995,Decision,High,0.6,-0.1599999999999999,15.32,0.14,2025-05,Marketing,300,0.7,-520.18,Achieved,0.25999999999999995,Below Target
250487e4-ada5-47e3-a85d-81db9620ed14,sarahwatson,charles21@example.org,India,17.162.97.30,2025-04-22 09:13:23.815688,Mobile,32.57,13,DELETE,Social Media,0.77,Cloud IDE,New,2,13,1,342.15,Manager,0,500,-157.85000000000002,Consideration,Medium,0.55,0.2199999999999999,33.63,25.08,2025-04,Manager,1000,0.6,657.85,Below Target,-0.17000000000000004,Achieved
d1b60755-81d1-4226-bcc5-6af30eac5e90,phillip63,juangray@example.com,Antigua and Barbuda,208.208.54.206,2025-04-09 19:01:40.089410,Mobile,11.02,5,PUT,Paid Ads,0.01,AI Assistant,Returning,7,0,0,334.89,Sales officer,0,300,34.889999999999986,Awareness,Medium,0.6,-0.59,6.61,0.11,2025-04,Sales,500,0.5,165.11,Below Target,0.49,Below Target
0dfabe46-dbd3-4865-8f38-1c01d5ce0626,ssmith,katherinewilliams@example.com,Egypt,134.199.174.249,2025-04-14 02:22:13.862059,Tablet,27.06,4,POST,Organic Search,0.03,AI Assistant,Returning,5,10,4,626.17,Sales officer,0,300,326.17,Decision,High,0.4,-0.37,13.02,0.81,2025-04,Sales,500,0.5,-126.16999999999996,Achieved,0.47,Below Target
f9fc9c3f-3206-4388-9804-550b6c0c32f9,michael03,stevenperez@example.org,Argentina,163.125.59.101,2025-04-13 14:49:07.963784,Tablet,3.09,15,DELETE,Social Media,0.17,AI Assistant,Returning,9,8,4,68.45,Marketing officer,1,300,-231.55,Decision,Low,0.55,-0.38,10.64,0.53,2025-04,Marketing,300,0.7,231.55,Below Target,0.5299999999999999,Below Target
3385db3b-e893-486d-a3fb-6609334b92a2,johnanderson,ynelson@example.org,Korea,29.251.179.48,2025-04-12 23:53:31.897231,Mobile,9.45,12,DELETE,Referral,0.21,Prototyping Tool,Returning,5,6,0,244.59,Manager,0,300,-55.41,Awareness,Medium,0.7,-0.49,12.78,1.98,2025-04,Manager,1000,0.6,755.41,Below Target,0.39,Below Target
30799b56-576f-4264-9182-e8e7c9070c97,ramseyvalerie,pdavis@example.net,Sweden,20.21.192.97,2025-04-08 01:03:25.812976,Mobile,11.35,19,POST,Email,0.76,Prototyping Tool,Returning,8,9,0,62.74,Manager,0,300,-237.26,Awareness,Low,0.5,0.26,27.34,8.63,2025-04,Manager,1000,0.6,937.26,Below Target,-0.16000000000000003,Achieved
b11c7dff-b1dd-448c-b9c9-1e00aaf8e1d5,lmckay,ubrown@example.com,Syrian Arab Republic,168.7.82.251,2025-04-23 10:19:08.780439,Mobile,3.82,19,DELETE,Paid Ads,0.71,Cloud IDE,Returning,2,6,3,298.59,Sales officer,1,300,-1.410000000000025,Decision,Medium,0.6,0.1099999999999999,23.33,2.71,2025-04,Sales,500,0.5,201.41000000000003,Below Target,-0.20999999999999996,Achieved
b1420898-998a-45a8-b7a7-aed0fb5f5290,michaelmartinez,woodardryan@example.net,Guyana,115.36.125.165,2025-04-19 20:21:24.235605,Tablet,18.85,11,PUT,Email,0.62,Prototyping Tool,New,3,14,3,871.23,Sales officer,1,500,371.23,Decision,High,0.5,0.12,24.34,11.69,2025-04,Sales,500,0.5,-371.23,Achieved,-0.12,Achieved
90ebba12-9412-4a0f-9a1d-3dab54c5f266,murphychristine,tyler54@example.net,Turkey,137.5.216.250,2025-05-02 07:55:30.803801,Desktop,29.41,6,GET,Social Media,0.88,Cloud IDE,Returning,6,8,3,910.24,Sales officer,1,300,610.24,Decision,High,0.55,0.3299999999999999,31.76,25.88,2025-05,Sales,500,0.5,-410.24,Achieved,-0.38,Achieved
4cb4a7f6-9db8-4f7e-95ed-d864f68b6ba0,pedrobrown,vmaynard@example.org,Puerto Rico,187.48.192.113,2025-04-11 03:53:17.324513,Tablet,21.62,9,POST,Social Media,0.25,Collaboration Suite,Returning,7,11,4,316.34,Manager,0,300,16.339999999999975,Decision,Medium,0.55,-0.3,17.25,5.4,2025-04,Manager,1000,0.6,683.6600000000001,Below Target,0.35,Below Target
1ad74fd4-298b-4e78-9420-60ce6b2f9d47,estradakristen,hscott@example.com,Macao,219.118.174.168,2025-04-15 06:06:40.063869,Desktop,13.43,1,PUT,Email,0.9,Collaboration Suite,New,8,13,4,195.71,Sales officer,0,500,-304.29,Decision,Medium,0.5,0.4,23.77,12.09,2025-04,Sales,500,0.5,304.28999999999996,Below Target,-0.4,Achieved
e9195919-ca08-4252-a048-72dc744d2442,contreraskara,rberry@example.net,Guam,207.205.192.254,2025-04-20 21:08:02.919067,Mobile,3.25,12,PUT,Referral,0.91,Cloud IDE,New,3,14,4,143.92,Sales officer,1,500,-356.08000000000004,Decision,Medium,0.7,0.21,24.3,2.96,2025-04,Sales,500,0.5,356.08000000000004,Below Target,-0.41000000000000003,Achieved
eb821435-382a-4bde-bef5-50110acd1ac7,meyersroger,traceyconner@example.net,Ireland,181.27.6.199,2025-05-04 11:09:19.880740,Mobile,3.31,14,DELETE,Email,0.43,Prototyping Tool,New,7,5,3,400.47,Manager,0,500,-99.52999999999996,Decision,Medium,0.5,-0.07,15.52,1.42,2025-05,Manager,1000,0.6,599.53,Below Target,0.16999999999999998,Below Target
b176e71f-3918-4c16-a386-3cd100f24a96,ljones,richard01@example.com,New Caledonia,193.22.240.72,2025-05-04 01:50:14.681365,Tablet,33.07,6,PUT,Paid Ads,0.09,Analytics Dashboard,New,8,7,1,828.14,Manager,0,500,328.14,Consideration,High,0.6,-0.51,17.43,2.98,2025-05,Manager,1000,0.6,171.86,Below Target,0.51,Below Target
36903edb-9fb9-48e0-b76e-f3e63af33cc5,qlee,jgordon@example.com,Papua New Guinea,196.215.9.34,2025-04-18 23:58:33.380066,Desktop,0.1,1,GET,Paid Ads,0.73,Cloud IDE,New,6,4,4,854.14,Sales officer,0,500,354.14,Decision,High,0.6,0.13,15.04,0.07,2025-04,Sales,500,0.5,-354.14,Achieved,-0.22999999999999998,Achieved
c4b27b21-bc0d-46ed-bb12-2ee53d305a07,tammy98,cpetty@example.net,Slovenia,46.112.127.40,2025-04-12 16:26:40.857765,Tablet,12.59,2,DELETE,Email,0.34,Prototyping Tool,New,4,7,4,55.47,Manager,1,500,-444.53,Decision,Low,0.5,-0.1599999999999999,12.64,4.28,2025-04,Manager,1000,0.6,944.53,Below Target,0.25999999999999995,Below Target
cea95510-54de-4c80-908d-13dff3dcd264,taylorchristopher,jerry24@example.net,Cook Islands,205.207.177.150,2025-05-03 14:28:06.107263,Mobile,12.25,11,DELETE,Social Media,0.79,Prototyping Tool,Returning,6,11,4,217.14,Manager,0,300,-82.86000000000001,Decision,Medium,0.55,0.24,25.1,9.68,2025-05,Manager,1000,0.6,782.86,Below Target,-0.19000000000000006,Achieved
667ae277-348f-4ce0-a03b-c183bd75f95c,aaronchambers,zmiranda@example.org,Switzerland,142.192.56.75,2025-05-03 19:56:54.339675,Mobile,9.75,3,DELETE,Paid Ads,0.16,Cloud IDE,Returning,9,9,3,211.14,Manager,0,300,-88.86000000000001,Decision,Medium,0.6,-0.4399999999999999,8.3,1.56,2025-05,Manager,1000,0.6,788.86,Below Target,0.43999999999999995,Below Target
01b8c14a-fd68-45d7-937a-430a2f2aa5e8,dianalee,blakemay@example.org,United States Virgin Islands,85.61.36.111,2025-04-20 14:56:01.323889,Tablet,46.16,10,GET,Organic Search,0.54,Collaboration Suite,New,3,13,2,830.15,Manager,1,500,330.15,Consideration,High,0.4,0.14,33.26,24.93,2025-04,Manager,1000,0.6,169.85000000000002,Below Target,0.05999999999999994,Below Target
5b9e75f4-12e0-4b9c-8288-49d95ce195be,elizabeth69,daviddennis@example.org,Sao Tome and Principe,203.173.15.39,2025-05-01 22:50:22.647397,Mobile,3.74,6,POST,Organic Search,0.51,Analytics Dashboard,Returning,2,0,3,461.73,Sales officer,0,300,161.73000000000002,Decision,Medium,0.4,0.1099999999999999,14.1,1.91,2025-05,Sales,500,0.5,38.26999999999998,Below Target,-0.010000000000000009,Achieved
247474b3-1d7d-4bb3-8e00-44e207af3b8a,duranglenda,ojoyce@example.com,Qatar,187.22.231.8,2025-04-10 13:39:21.850375,Desktop,4.15,6,GET,Organic Search,0.1,AI Assistant,Returning,5,2,2,374.71,Manager,1,300,74.70999999999998,Consideration,Medium,0.4,-0.3,6.06,0.42,2025-04,Manager,1000,0.6,625.29,Below Target,0.5,Below Target
a19f2485-31c4-4c9e-b0be-96304a6333e3,mwoods,ykoch@example.com,Nigeria,84.250.72.58,2025-04-14 23:19:06.348949,Desktop,0.82,2,GET,Paid Ads,0.36,AI Assistant,Returning,7,14,3,957.04,Manager,1,300,657.04,Decision,High,0.6,-0.24,8.33,0.3,2025-04,Manager,1000,0.6,42.960000000000036,Below Target,0.24,Below Target
5c230306-c3f9-4409-a9a7-480095ef8b1b,charlesbaker,michellefranco@example.net,Norway,195.31.192.231,2025-04-26 09:58:41.383009,Mobile,5.85,10,POST,Social Media,0.08,Cloud IDE,New,3,3,1,926.1,Manager,0,500,426.1,Consideration,High,0.55,-0.47,7.94,0.47,2025-04,Manager,1000,0.6,73.89999999999998,Below Target,0.52,Below Target
32f9b771-0799-4940-b9ad-de7d0b3d58ad,allison77,michellenichols@example.com,Israel,166.24.252.119,2025-04-27 04:31:22.240789,Tablet,3.03,6,PUT,Paid Ads,0.46,Prototyping Tool,Returning,5,13,1,445.71,Marketing officer,0,300,145.70999999999998,Consideration,Medium,0.6,-0.1399999999999999,12.81,1.39,2025-04,Marketing,300,0.7,-145.70999999999998,Achieved,0.23999999999999994,Below Target
380cc838-2c94-4f5a-88ba-d5fb32a4a8a4,courtneygutierrez,craigshannon@example.com,United Arab Emirates,209.134.161.72,2025-04-11 20:14:00.047498,Mobile,4.21,17,PUT,Organic Search,0.84,Prototyping Tool,New,4,10,4,137.05,Sales officer,0,500,-362.95,Decision,Medium,0.4,0.4399999999999999,25.28,3.54,2025-04,Sales,500,0.5,362.95,Below Target,-0.33999999999999997,Achieved
2c9de90a-b805-4e3c-8312-5b58e2a868e7,tara61,piercemarc@example.net,Djibouti,115.73.163.150,2025-04-07 16:54:29.747645,Mobile,17.99,14,PUT,Paid Ads,0.27,AI Assistant,Returning,7,8,3,179.29,Manager,0,300,-120.71,Decision,Medium,0.6,-0.3299999999999999,18.2,4.86,2025-04,Manager,1000,0.6,820.71,Below Target,0.32999999999999996,Below Target
3ef7839f-8df4-497b-98f8-001856fe4769,davidjones,bryantstephanie@example.org,Tuvalu,32.18.229.189,2025-04-28 19:09:12.297487,Desktop,27.41,5,DELETE,Paid Ads,0.76,Analytics Dashboard,New,2,7,2,120.96,Marketing officer,0,500,-379.04,Consideration,Medium,0.6,0.16,28.16,20.83,2025-04,Marketing,300,0.7,179.04000000000002,Below Target,-0.06000000000000005,Achieved
2d1368f3-0580-4066-b22c-3dae2db4e428,natashasmith,benjamincopeland@example.com,Bulgaria,106.162.202.219,2025-05-05 13:51:46.755325,Mobile,2.05,17,DELETE,Paid Ads,0.18,Prototyping Tool,New,7,13,2,683.7,Marketing officer,0,500,183.70000000000005,Consideration,High,0.6,-0.42,11.22,0.37,2025-05,Marketing,300,0.7,-383.70000000000005,Achieved,0.52,Below Target
19e79a3d-e920-4a24-8304-93f0d7c713b7,karenfox,mark56@example.com,Svalbard & Jan Mayen Islands,45.243.248.253,2025-05-05 03:17:15.998937,Desktop,4.66,2,PUT,Referral,0.67,AI Assistant,Returning,2,7,1,559.14,Manager,1,300,259.14,Consideration,High,0.7,-0.0299999999999999,16.06,3.12,2025-05,Manager,1000,0.6,440.86,Below Target,-0.07000000000000006,Achieved
23226464-ad6d-44ef-94d9-a0ae055fd8d1,hshort,hannahcurry@example.org,Swaziland,209.69.75.33,2025-04-09 02:25:27.457017,Mobile,26.4,9,POST,Email,0.92,Prototyping Tool,Returning,3,1,4,561.08,Manager,0,300,261.08000000000004,Decision,High,0.5,0.42,32.56,24.29,2025-04,Manager,1000,0.6,438.91999999999996,Below Target,-0.32000000000000006,Achieved
e2901d96-c993-4819-a7a5-81e8610114f4,ocruz,tlee@example.net,China,135.57.206.194,2025-04-27 12:31:33.135012,Mobile,0.64,12,PUT,Organic Search,0.32,AI Assistant,New,5,6,2,107.39,Sales officer,0,500,-392.61,Consideration,Medium,0.4,-0.08,11.46,0.2,2025-04,Sales,500,0.5,392.61,Below Target,0.18,Below Target
35d21dea-efa5-4c8a-96a0-49431c687714,mariamoore,clarkchristine@example.net,Namibia,103.145.119.105,2025-04-10 00:56:41.329091,Desktop,0.97,19,DELETE,Email,0.9,Cloud IDE,Returning,7,14,3,795.34,Sales officer,1,300,495.34,Decision,High,0.5,0.4,25.99,0.87,2025-04,Sales,500,0.5,-295.34000000000003,Achieved,-0.4,Achieved
5ea0c503-3d7a-474e-b4c9-c3ad4e19392b,hgreen,nicoleclark@example.org,Nigeria,13.55.131.20,2025-04-22 11:00:56.137452,Mobile,1.78,7,DELETE,Referral,0.51,Prototyping Tool,New,6,11,4,540.22,Sales officer,0,500,40.22000000000003,Decision,High,0.7,-0.1899999999999999,13.71,0.91,2025-04,Sales,500,0.5,-40.22000000000003,Achieved,-0.010000000000000009,Achieved
2bde3c78-a931-4044-9f52-58abcf3a9723,blawson,tammy21@example.org,British Virgin Islands,113.204.243.86,2025-04-29 22:16:03.477077,Desktop,9.04,9,POST,Referral,0.32,Analytics Dashboard,Returning,7,2,3,100.06,Manager,1,300,-199.94,Decision,Medium,0.7,-0.3799999999999999,13.62,2.89,2025-04,Manager,1000,0.6,899.94,Below Target,0.27999999999999997,Below Target
cc8cc291-fa23-48bc-86e4-abacf0effa1e,logangarrett,travisbrady@example.net,New Caledonia,162.120.124.9,2025-04-09 23:55:26.151747,Desktop,1.63,16,DELETE,Referral,0.9,Prototyping Tool,New,6,5,3,749.66,Manager,0,500,249.66,Decision,High,0.7,0.2,25.05,1.47,2025-04,Manager,1000,0.6,250.34000000000003,Below Target,-0.30000000000000004,Achieved
6f082598-e1b4-47ef-9f8a-4862ff68ef1a,gutierrezsteven,rebeccaturner@example.net,Eritrea,183.251.254.143,2025-05-03 18:50:38.429092,Desktop,34.44,11,DELETE,Organic Search,0.03,Cloud IDE,New,1,14,1,981.49,Marketing officer,1,500,481.49,Consideration,High,0.4,-0.37,18.78,1.03,2025-05,Marketing,300,0.7,-681.49,Achieved,0.6699999999999999,Below Target
1e559419-10bc-44d3-b600-4df4e0de0676,alexis32,thart@example.net,Saint Helena,212.7.45.105,2025-04-21 14:11:09.022885,Mobile,5.92,12,POST,Paid Ads,0.03,Analytics Dashboard,New,5,3,3,446.77,Sales officer,0,500,-53.23000000000002,Decision,Medium,0.6,-0.57,7.77,0.18,2025-04,Sales,500,0.5,53.23000000000002,Below Target,0.47,Below Target
217bc29e-ec95-43e9-a1fa-246624f982ec,kimberlyestrada,tyronewilliams@example.org,North Macedonia,4.232.244.133,2025-05-04 04:48:20.432578,Mobile,6.96,15,PUT,Organic Search,0.6,Cloud IDE,Returning,1,5,0,124.5,Manager,0,300,-175.5,Awareness,Medium,0.4,0.1999999999999999,20.78,4.18,2025-05,Manager,1000,0.6,875.5,Below Target,0.0,Achieved
8855817d-3112-4678-b08c-523dcb7e717c,donnamadden,jesserogers@example.com,Guadeloupe,212.11.185.122,2025-04-15 04:05:32.691657,Tablet,2.83,18,POST,Email,0.8,Collaboration Suite,Returning,7,3,4,110.39,Marketing officer,0,300,-189.61,Decision,Medium,0.5,0.3,24.33,2.26,2025-04,Marketing,300,0.7,189.61,Below Target,-0.10000000000000009,Achieved
516546ca-5fcf-4219-b1c1-2d4b60d16c16,kristinaferguson,jodysoto@example.net,Puerto Rico,75.190.92.235,2025-04-16 20:56:33.576038,Tablet,6.37,19,GET,Paid Ads,0.75,Collaboration Suite,New,4,2,0,35.62,Manager,1,500,-464.38,Awareness,Low,0.6,0.15,25.15,4.78,2025-04,Manager,1000,0.6,964.38,Below Target,-0.15000000000000002,Achieved
a2da43a7-fa1b-4659-adf6-5800997c0dc9,gtrujillo,carla12@example.net,Libyan Arab Jamahiriya,201.44.130.62,2025-04-12 09:21:46.625722,Desktop,10.84,16,GET,Paid Ads,0.08,Cloud IDE,New,5,1,3,772.69,Marketing officer,1,500,272.69000000000005,Decision,High,0.6,-0.52,12.34,0.87,2025-04,Marketing,300,0.7,-472.69000000000005,Achieved,0.62,Below Target
c3595dc2-0bd3-42a9-abc7-8c063e9ace12,oscarmorrison,brittanyfrazier@example.org,United Arab Emirates,27.178.227.244,2025-04-19 10:09:11.082008,Desktop,13.91,15,POST,Paid Ads,0.95,Analytics Dashboard,New,1,3,3,697.06,Manager,1,500,197.05999999999997,Decision,High,0.6,0.35,30.56,13.21,2025-04,Manager,1000,0.6,302.94000000000005,Below Target,-0.35,Achieved
dabc47ce-3068-4fdd-965a-fd0f9db402f1,maguilar,pamelajones@example.org,Honduras,196.187.206.170,2025-04-13 11:28:06.340837,Desktop,14.02,5,PUT,Organic Search,0.7,AI Assistant,New,8,9,1,588.4,Sales officer,1,500,88.39999999999998,Consideration,High,0.4,0.2999999999999999,21.61,9.81,2025-04,Sales,500,0.5,-88.39999999999998,Achieved,-0.19999999999999996,Achieved
26087b53-ca22-4cfe-8b4f-8f748914741c,megan22,ssmith@example.com,Dominica,152.15.91.67,2025-04-25 17:56:26.651687,Mobile,8.62,11,PUT,Email,0.95,Analytics Dashboard,New,4,1,1,767.97,Sales officer,1,500,267.97,Consideration,High,0.5,0.4499999999999999,26.85,8.19,2025-04,Sales,500,0.5,-267.97,Achieved,-0.44999999999999996,Achieved
a1243bea-0da2-4154-bf46-a43a53e2e047,jackson96,tkhan@example.org,Pakistan,187.126.73.245,2025-04-20 01:38:56.854671,Tablet,23.47,15,DELETE,Social Media,0.33,AI Assistant,Returning,3,6,1,999.3,Marketing officer,0,300,699.3,Consideration,High,0.55,-0.22,21.99,7.75,2025-04,Marketing,300,0.7,-699.3,Achieved,0.36999999999999994,Below Target
205f9619-df73-421d-87b2-e24dcbad3916,jonathan84,brandon74@example.net,Equatorial Guinea,195.112.27.50,2025-04-08 14:42:56.345840,Mobile,17.01,18,DELETE,Organic Search,0.69,Prototyping Tool,New,1,14,1,407.83,Marketing officer,1,500,-92.17000000000002,Consideration,Medium,0.4,0.2899999999999999,27.8,11.74,2025-04,Marketing,300,0.7,-107.82999999999998,Achieved,0.010000000000000009,Below Target
95866982-f7e8-48a2-821d-f2cfd9fc13b8,laurieburgess,schaeferchristopher@example.org,Cuba,49.11.118.194,2025-05-05 03:39:25.975234,Tablet,14.15,13,GET,Email,0.86,Cloud IDE,Returning,4,0,2,708.75,Marketing officer,0,300,408.75,Consideration,High,0.5,0.36,28.06,12.17,2025-05,Marketing,300,0.7,-408.75,Achieved,-0.16000000000000003,Achieved
ba303cce-3590-47e0-bd2e-7d9ee2c6093e,uwang,amandagonzalez@example.com,Trinidad and Tobago,108.71.204.159,2025-04-30 12:03:13.028032,Tablet,0.57,4,GET,Email,0.38,Prototyping Tool,Returning,3,13,1,383.39,Marketing officer,1,300,83.38999999999999,Consideration,Medium,0.5,-0.12,9.43,0.22,2025-04,Marketing,300,0.7,-83.38999999999999,Achieved,0.31999999999999995,Below Target
ca7ecb33-787d-46d7-88df-d1f114d72283,hhunter,ngoodman@example.org,Egypt,195.109.221.32,2025-04-10 14:54:06.942402,Tablet,0.07,17,PUT,Organic Search,0.96,Cloud IDE,Returning,8,10,3,358.54,Sales officer,0,300,58.54000000000002,Decision,Medium,0.4,0.5599999999999999,26.03,0.07,2025-04,Sales,500,0.5,141.45999999999998,Below Target,-0.45999999999999996,Achieved
2adcecb5-109b-451a-9d69-32c9a9db47b9,parkertasha,kendrahoffman@example.org,Netherlands Antilles,220.113.179.127,2025-04-20 11:02:45.536360,Tablet,2.39,4,GET,Referral,0.26,Collaboration Suite,Returning,9,0,3,852.41,Sales officer,1,300,552.41,Decision,High,0.7,-0.4399999999999999,7.76,0.62,2025-04,Sales,500,0.5,-352.40999999999997,Achieved,0.24,Below Target
e1e669e5-c055-4921-a35b-8f49823483a8,brandonscott,anawatts@example.net,Mozambique,106.215.32.117,2025-04-17 23:05:37.410278,Desktop,10.89,16,DELETE,Paid Ads,0.32,Prototyping Tool,New,5,4,4,579.02,Marketing officer,0,500,79.01999999999998,Decision,High,0.6,-0.2799999999999999,17.16,3.48,2025-04,Marketing,300,0.7,-279.02,Achieved,0.37999999999999995,Below Target
5fcfe711-8258-4678-804a-7761a52368e3,floresvictor,sheilahart@example.org,Sierra Leone,195.175.124.73,2025-05-05 21:18:07.326187,Tablet,5.3,15,DELETE,Organic Search,0.92,Cloud IDE,New,9,6,0,129.41,Sales officer,0,500,-370.59,Awareness,Medium,0.4,0.52,26.52,4.88,2025-05,Sales,500,0.5,370.59000000000003,Below Target,-0.42000000000000004,Achieved
2dd2d8c0-76da-4875-84d6-21487fa372cd,randalllogan,vbrady@example.org,Luxembourg,222.160.23.10,2025-05-01 10:10:08.739379,Tablet,5.15,14,DELETE,Organic Search,0.97,Analytics Dashboard,Returning,1,13,2,409.48,Manager,1,300,109.48000000000002,Consideration,Medium,0.4,0.57,27.06,5.0,2025-05,Manager,1000,0.6,590.52,Below Target,-0.37,Achieved
868592d2-5fb6-4406-b665-8a3452630028,brittney06,ujones@example.org,Bangladesh,139.131.98.52,2025-04-26 08:24:24.925633,Tablet,21.59,12,PUT,Social Media,0.29,Prototyping Tool,Returning,7,0,2,798.59,Sales officer,0,300,498.59,Consideration,High,0.55,-0.26,19.24,6.26,2025-04,Sales,500,0.5,-298.59000000000003,Achieved,0.21000000000000002,Below Target
f4ac27ef-b734-4467-bbb9-5b07b1cb62d0,kimberlyschmidt,victor61@example.net,China,209.70.166.38,2025-04-25 23:59:36.244491,Mobile,22.59,3,PUT,Paid Ads,0.14,Prototyping Tool,Returning,7,11,4,940.6,Sales officer,1,300,640.6,Decision,High,0.6,-0.4599999999999999,13.04,3.16,2025-04,Sales,500,0.5,-440.6,Achieved,0.36,Below Target
94c8a69d-44b1-41ee-b948-36f27eaab0a1,jacksonmichael,nicole61@example.net,Ecuador,5.14.212.182,2025-05-02 05:01:41.775111,Tablet,23.99,10,DELETE,Email,0.76,Cloud IDE,New,6,11,4,618.28,Sales officer,0,500,118.27999999999996,Decision,High,0.5,0.26,28.8,18.23,2025-05,Sales,500,0.5,-118.27999999999997,Achieved,-0.26,Achieved
ca665da6-ebd2-4b71-a35a-e36966a466d4,wattsalfred,amanda81@example.net,Isle of Man,150.225.154.97,2025-04-23 00:10:06.608845,Desktop,3.77,8,DELETE,Organic Search,0.93,Analytics Dashboard,New,4,3,1,400.27,Sales officer,0,500,-99.73000000000002,Consideration,Medium,0.4,0.53,23.31,3.51,2025-04,Sales,500,0.5,99.73000000000002,Below Target,-0.43000000000000005,Achieved
350b0860-095e-497c-a655-2e7f957fe29f,stephanie37,smithholly@example.net,Cyprus,82.222.171.43,2025-04-11 07:16:13.764222,Desktop,11.75,6,PUT,Paid Ads,0.6,Prototyping Tool,New,9,4,4,259.46,Marketing officer,1,500,-240.54,Decision,Medium,0.6,0.0,19.1,7.05,2025-04,Marketing,300,0.7,40.54000000000002,Below Target,0.09999999999999998,Below Target
73bb84e5-33f7-4722-a517-28b23832dfc1,darrenwhite,doris29@example.org,Argentina,221.214.91.225,2025-04-25 01:09:06.864496,Mobile,3.17,14,PUT,Social Media,0.63,Analytics Dashboard,Returning,3,1,2,427.8,Manager,0,300,127.8,Consideration,Medium,0.55,0.0799999999999999,19.47,2.0,2025-04,Manager,1000,0.6,572.2,Below Target,-0.030000000000000027,Achieved
37f5c238-6559-4365-bc00-a0f0dcf89878,bfoster,sarahbrown@example.net,Jordan,142.181.155.174,2025-04-28 17:14:42.464292,Desktop,2.11,17,DELETE,Email,0.76,Cloud IDE,Returning,1,6,0,570.0,Manager,0,300,270.0,Awareness,High,0.5,0.26,22.84,1.6,2025-04,Manager,1000,0.6,430.0,Below Target,-0.16000000000000003,Achieved
6088825e-e382-4da1-acce-4c234e55f3fe,dustinnguyen,lpaul@example.net,British Indian Ocean Territory (Chagos Archipelago),206.100.181.97,2025-04-15 16:09:17.481142,Tablet,2.04,19,GET,Referral,0.15,AI Assistant,New,2,3,0,14.37,Sales officer,1,500,-485.63,Awareness,Low,0.7,-0.5499999999999999,11.42,0.31,2025-04,Sales,500,0.5,485.63,Below Target,0.35,Below Target
d7a998ea-ef7c-4b39-a83e-deec92455468,charles02,jennifer89@example.org,New Caledonia,201.183.169.41,2025-04-20 03:00:05.670057,Desktop,4.19,16,GET,Referral,0.97,Cloud IDE,New,3,7,2,275.99,Manager,1,500,-224.01,Consideration,Medium,0.7,0.27,27.48,4.06,2025-04,Manager,1000,0.6,724.01,Below Target,-0.37,Achieved
15b2c2b4-8cf0-497b-8128-d40b5fc57ff4,melvin99,bobbyknox@example.org,Czech Republic,58.28.224.46,2025-04-30 21:16:23.088065,Tablet,5.62,15,PUT,Email,0.36,Collaboration Suite,New,2,13,1,674.8,Sales officer,1,500,174.79999999999995,Consideration,High,0.5,-0.14,15.45,2.02,2025-04,Sales,500,0.5,-174.79999999999995,Achieved,0.14,Below Target
4b88445a-1582-4e78-806a-5949226378ab,omcdonald,sellerstimothy@example.org,Vietnam,29.3.42.89,2025-04-28 22:56:50.219004,Mobile,17.78,15,POST,Email,0.63,Collaboration Suite,Returning,6,13,0,676.5,Manager,1,300,376.5,Awareness,High,0.5,0.13,25.71,11.2,2025-04,Manager,1000,0.6,323.5,Below Target,-0.030000000000000027,Achieved
3aeceaf8-5a00-40f2-84d1-6f5e71cb19b3,ycordova,jessicathomas@example.net,Suriname,193.40.133.174,2025-04-13 12:20:04.897087,Tablet,1.28,1,GET,Referral,0.47,Cloud IDE,Returning,7,14,0,656.48,Manager,0,300,356.48,Awareness,High,0.7,-0.2299999999999999,10.31,0.6,2025-04,Manager,1000,0.6,343.52,Below Target,0.13,Below Target
83239ba9-771a-43fe-8a88-57a5957e8c66,carolynhoward,vevans@example.com,Kenya,221.77.22.123,2025-04-09 21:37:53.542728,Desktop,13.28,12,DELETE,Email,0.47,Prototyping Tool,Returning,5,0,1,950.44,Marketing officer,1,300,650.44,Consideration,High,0.5,-0.03,19.51,6.24,2025-04,Marketing,300,0.7,-650.44,Achieved,0.22999999999999998,Below Target
737ea52f-6d15-4b06-961c-9af39f021a19,ufarrell,laurendavis@example.com,Saint Barthelemy,184.59.169.131,2025-04-28 15:39:13.549648,Tablet,7.58,10,GET,Email,0.7,Cloud IDE,New,5,9,0,572.86,Manager,1,500,72.86000000000001,Awareness,High,0.5,0.1999999999999999,21.03,5.31,2025-04,Manager,1000,0.6,427.14,Below Target,-0.09999999999999998,Achieved
